ticker,date,open,high,low,close,volume
COMP58,2026-01-31,514.0,519.0,511.0,515.0,15700
COMP58,2026-02-01,514.5,519.5,511.5,515.5,15700
COMP58,2026-02-02,515.0,520.0,512.0,516.0,15700
COMP58,2026-02-03,515.5,520.5,512.5,516.5,15700
COMP58,2026-02-04,516.0,521.0,513.0,517.0,15700
COMP58,2026-02-05,516.5,521.5,513.5,517.5,15700
COMP58,2026-02-06,517.0,522.0,514.0,518.0,15700
COMP58,2026-02-07,517.5,522.5,514.5,518.5,15700
COMP58,2026-02-08,518.0,523.0,515.0,519.0,15700
COMP58,2026-02-09,518.5,523.5,515.5,519.5,15700
COMP58,2026-02-10,519.0,524.0,516.0,520.0,15700
COMP58,2026-02-11,519.5,524.5,516.5,520.5,15700
COMP58,2026-02-12,520.0,525.0,517.0,521.0,15700
COMP58,2026-02-13,520.5,525.5,517.5,521.5,15700
COMP58,2026-02-14,521.0,526.0,518.0,522.0,15700
COMP58,2026-02-15,521.5,526.5,518.5,522.5,15700
COMP58,2026-02-16,522.0,527.0,519.0,523.0,15700
COMP58,2026-02-17,522.5,527.5,519.5,523.5,15700
COMP58,2026-02-18,523.0,528.0,520.0,524.0,15700
COMP58,2026-02-19,523.5,528.5,520.5,524.5,15700
COMP58,2026-02-20,524.0,529.0,521.0,525.0,15700
COMP58,2026-02-21,524.5,529.5,521.5,525.5,15700
COMP58,2026-02-22,525.0,530.0,522.0,526.0,15700
COMP58,2026-02-23,525.5,530.5,522.5,526.5,15700
COMP58,2026-02-24,526.0,531.0,523.0,527.0,15700
COMP58,2026-02-25,526.5,531.5,523.5,527.5,15700
COMP58,2026-02-26,527.0,532.0,524.0,528.0,15700
COMP58,2026-02-27,527.5,532.5,524.5,528.5,15700
COMP58,2026-02-28,528.0,533.0,525.0,529.0,15700
COMP58,2026-03-01,528.5,533.5,525.5,529.5,15700
COMP59,2026-01-01,506.0,511.0,503.0,507.0,15800
COMP59,2026-01-02,506.5,511.5,503.5,507.5,15800
COMP59,2026-01-03,507.0,512.0,504.0,508.0,15800
COMP59,2026-01-04,507.5,512.5,504.5,508.5,15800
COMP59,2026-01-05,508.0,513.0,505.0,509.0,15800
COMP59,2026-01-06,508.5,513.5,505.5,509.5,15800
COMP59,2026-01-07,509.0,514.0,506.0,510.0,15800
COMP59,2026-01-08,509.5,514.5,506.5,510.5,15800
COMP59,2026-01-09,510.0,515.0,507.0,511.0,15800
COMP59,2026-01-10,510.5,515.5,507.5,511.5,15800
COMP59,2026-01-11,511.0,516.0,508.0,512.0,15800
COMP59,2026-01-12,511.5,516.5,508.5,512.5,15800
COMP59,2026-01-13,512.0,517.0,509.0,513.0,15800
COMP59,2026-01-14,512.5,517.5,509.5,513.5,15800
COMP59,2026-01-15,513.0,518.0,510.0,514.0,15800
COMP59,2026-01-16,513.5,518.5,510.5,514.5,15800
COMP59,2026-01-17,514.0,519.0,511.0,515.0,15800
COMP59,2026-01-18,514.5,519.5,511.5,515.5,15800
COMP59,2026-01-19,515.0,520.0,512.0,516.0,15800
COMP59,2026-01-20,515.5,520.5,512.5,516.5,15800
COMP59,2026-01-21,516.0,521.0,513.0,517.0,15800
COMP59,2026-01-22,516.5,521.5,513.5,517.5,15800
COMP59,2026-01-23,517.0,522.0,514.0,518.0,15800
COMP59,2026-01-24,517.5,522.5,514.5,518.5,15800
COMP59,2026-01-25,518.0,523.0,515.0,519.0,15800
COMP59,2026-01-26,518.5,523.5,515.5,519.5,15800
COMP59,2026-01-27,519.0,524.0,516.0,520.0,15800
COMP59,2026-01-28,519.5,524.5,516.5,520.5,15800
COMP59,2026-01-29,520.0,525.0,517.0,521.0,15800
COMP59,2026-01-30,520.5,525.5,517.5,521.5,15800
COMP59,2026-01-31,521.0,526.0,518.0,522.0,15800
COMP59,2026-02-01,521.5,526.5,518.5,522.5,15800
COMP59,2026-02-02,522.0,527.0,519.0,523.0,15800
COMP59,2026-02-03,522.5,527.5,519.5,523.5,15800
COMP59,2026-02-04,523.0,528.0,520.0,524.0,15800
COMP59,2026-02-05,523.5,528.5,520.5,524.5,15800
COMP59,2026-02-06,524.0,529.0,521.0,525.0,15800
COMP59,2026-02-07,524.5,529.5,521.5,525.5,15800
COMP59,2026-02-08,525.0,530.0,522.0,526.0,15800
COMP59,2026-02-09,525.5,530.5,522.5,526.5,15800
COMP59,2026-02-10,526.0,531.0,523.0,527.0,15800
COMP59,2026-02-11,526.5,531.5,523.5,527.5,15800
COMP59,2026-02-12,527.0,532.0,524.0,528.0,15800
COMP59,2026-02-13,527.5,532.5,524.5,528.5,15800
COMP59,2026-02-14,528.0,533.0,525.0,529.0,15800
COMP59,2026-02-15,528.5,533.5,525.5,529.5,15800
COMP59,2026-02-16,529.0,534.0,526.0,530.0,15800
COMP59,2026-02-17,529.5,534.5,526.5,530.5,15800
COMP59,2026-02-18,530.0,535.0,527.0,531.0,15800
COMP59,2026-02-19,530.5,535.5,527.5,531.5,15800
COMP59,2026-02-20,531.0,536.0,528.0,532.0,15800
COMP59,2026-02-21,531.5,536.5,528.5,532.5,15800
COMP59,2026-02-22,532.0,537.0,529.0,533.0,15800
COMP59,2026-02-23,532.5,537.5,529.5,533.5,15800
COMP59,2026-02-24,533.0,538.0,530.0,534.0,15800
COMP59,2026-02-25,533.5,538.5,530.5,534.5,15800
COMP59,2026-02-26,534.0,539.0,531.0,535.0,15800
COMP59,2026-02-27,534.5,539.5,531.5,535.5,15800
COMP59,2026-02-28,535.0,540.0,532.0,536.0,15800
COMP59,2026-03-01,535.5,540.5,532.5,536.5,15800
COMP60,2026-01-01,513.0,518.0,510.0,514.0,15900
COMP60,2026-01-02,513.5,518.5,510.5,514.5,15900
COMP60,2026-01-03,514.0,519.0,511.0,515.0,15900
COMP60,2026-01-04,514.5,519.5,511.5,515.5,15900
COMP60,2026-01-05,515.0,520.0,512.0,516.0,15900
COMP60,2026-01-06,515.5,520.5,512.5,516.5,15900
COMP60,2026-01-07,516.0,521.0,513.0,517.0,15900
COMP60,2026-01-08,516.5,521.5,513.5,517.5,15900
COMP60,2026-01-09,517.0,522.0,514.0,518.0,15900
COMP60,2026-01-10,517.5,522.5,514.5,518.5,15900
COMP60,2026-01-11,518.0,523.0,515.0,519.0,15900
COMP60,2026-01-12,518.5,523.5,515.5,519.5,15900
COMP60,2026-01-13,519.0,524.0,516.0,520.0,15900
COMP60,2026-01-14,519.5,524.5,516.5,520.5,15900
COMP60,2026-01-15,520.0,525.0,517.0,521.0,15900
COMP60,2026-01-16,520.5,525.5,517.5,521.5,15900
COMP60,2026-01-17,521.0,526.0,518.0,522.0,15900
COMP60,2026-01-18,521.5,526.5,518.5,522.5,15900
COMP60,2026-01-19,522.0,527.0,519.0,523.0,15900
COMP60,2026-01-20,522.5,527.5,519.5,523.5,15900
COMP60,2026-01-21,523.0,528.0,520.0,524.0,15900
COMP60,2026-01-22,523.5,528.5,520.5,524.5,15900
COMP60,2026-01-23,524.0,529.0,521.0,525.0,15900
COMP60,2026-01-24,524.5,529.5,521.5,525.5,15900
COMP60,2026-01-25,525.0,530.0,522.0,526.0,15900
COMP60,2026-01-26,525.5,530.5,522.5,526.5,15900
COMP60,2026-01-27,526.0,531.0,523.0,527.0,15900
COMP60,2026-01-28,526.5,531.5,523.5,527.5,15900
COMP60,2026-01-29,527.0,532.0,524.0,528.0,15900
COMP60,2026-01-30,527.5,532.5,524.5,528.5,15900
COMP60,2026-01-31,528.0,533.0,525.0,529.0,15900
COMP60,2026-02-01,528.5,533.5,525.5,529.5,15900
COMP60,2026-02-02,529.0,534.0,526.0,530.0,15900
COMP60,2026-02-03,529.5,534.5,526.5,530.5,15900
COMP60,2026-02-04,530.0,535.0,527.0,531.0,15900
COMP60,2026-02-05,530.5,535.5,527.5,531.5,15900
COMP60,2026-02-06,531.0,536.0,528.0,532.0,15900
COMP60,2026-02-07,531.5,536.5,528.5,532.5,15900
COMP60,2026-02-08,532.0,537.0,529.0,533.0,15900
COMP60,2026-02-09,532.5,537.5,529.5,533.5,15900
COMP60,2026-02-10,533.0,538.0,530.0,534.0,15900
COMP60,2026-02-11,533.5,538.5,530.5,534.5,15900
COMP60,2026-02-12,534.0,539.0,531.0,535.0,15900
COMP60,2026-02-13,534.5,539.5,531.5,535.5,15900
COMP60,2026-02-14,535.0,540.0,532.0,536.0,15900
COMP60,2026-02-15,535.5,540.5,532.5,536.5,15900
COMP60,2026-02-16,536.0,541.0,533.0,537.0,15900
COMP60,2026-02-17,536.5,541.5,533.5,537.5,15900
COMP60,2026-02-18,537.0,542.0,534.0,538.0,15900
COMP60,2026-02-19,537.5,542.5,534.5,538.5,15900
COMP60,2026-02-20,538.0,543.0,535.0,539.0,15900
COMP60,2026-02-21,538.5,543.5,535.5,539.5,15900
COMP60,2026-02-22,539.0,544.0,536.0,540.0,15900
COMP60,2026-02-23,539.5,544.5,536.5,540.5,15900
COMP60,2026-02-24,540.0,545.0,537.0,541.0,15900
COMP60,2026-02-25,540.5,545.5,537.5,541.5,15900
COMP60,2026-02-26,541.0,546.0,538.0,542.0,15900
COMP60,2026-02-27,541.5,546.5,538.5,542.5,15900
COMP60,2026-02-28,542.0,547.0,539.0,543.0,15900
COMP60,2026-03-01,542.5,547.5,539.5,543.5,15900
COMP61,2026-01-01,520.0,525.0,517.0,521.0,16000
COMP61,2026-01-02,520.5,525.5,517.5,521.5,16000
COMP61,2026-01-03,521.0,526.0,518.0,522.0,16000
COMP61,2026-01-04,521.5,526.5,518.5,522.5,16000
COMP61,2026-01-05,522.0,527.0,519.0,523.0,16000
COMP61,2026-01-06,522.5,527.5,519.5,523.5,16000
COMP61,2026-01-07,523.0,528.0,520.0,524.0,16000
COMP61,2026-01-08,523.5,528.5,520.5,524.5,16000
COMP61,2026-01-09,524.0,529.0,521.0,525.0,16000
COMP61,2026-01-10,524.5,529.5,521.5,525.5,16000
COMP61,2026-01-11,525.0,530.0,522.0,526.0,16000
COMP61,2026-01-12,525.5,530.5,522.5,526.5,16000
COMP61,2026-01-13,526.0,531.0,523.0,527.0,16000
COMP61,2026-01-14,526.5,531.5,523.5,527.5,16000
COMP61,2026-01-15,527.0,532.0,524.0,528.0,16000
COMP61,2026-01-16,527.5,532.5,524.5,528.5,16000
COMP61,2026-01-17,528.0,533.0,525.0,529.0,16000
COMP61,2026-01-18,528.5,533.5,525.5,529.5,16000
COMP61,2026-01-19,529.0,534.0,526.0,530.0,16000
COMP61,2026-01-20,529.5,534.5,526.5,530.5,16000
COMP61,2026-01-21,530.0,535.0,527.0,531.0,16000
COMP61,2026-01-22,530.5,535.5,527.5,531.5,16000
COMP61,2026-01-23,531.0,536.0,528.0,532.0,16000
COMP61,2026-01-24,531.5,536.5,528.5,532.5,16000
COMP61,2026-01-25,532.0,537.0,529.0,533.0,16000
COMP61,2026-01-26,532.5,537.5,529.5,533.5,16000
COMP61,2026-01-27,533.0,538.0,530.0,534.0,16000
COMP61,2026-01-28,533.5,538.5,530.5,534.5,16000
COMP61,2026-01-29,534.0,539.0,531.0,535.0,16000
COMP61,2026-01-30,534.5,539.5,531.5,535.5,16000
COMP61,2026-01-31,535.0,540.0,532.0,536.0,16000
COMP61,2026-02-01,535.5,540.5,532.5,536.5,16000
COMP61,2026-02-02,536.0,541.0,533.0,537.0,16000
COMP61,2026-02-03,536.5,541.5,533.5,537.5,16000
COMP61,2026-02-04,537.0,542.0,534.0,538.0,16000
COMP61,2026-02-05,537.5,542.5,534.5,538.5,16000
COMP61,2026-02-06,538.0,543.0,535.0,539.0,16000
COMP61,2026-02-07,538.5,543.5,535.5,539.5,16000
COMP61,2026-02-08,539.0,544.0,536.0,540.0,16000
COMP61,2026-02-09,539.5,544.5,536.5,540.5,16000
COMP61,2026-02-10,540.0,545.0,537.0,541.0,16000
COMP61,2026-02-11,540.5,545.5,537.5,541.5,16000
COMP61,2026-02-12,541.0,546.0,538.0,542.0,16000
COMP61,2026-02-13,541.5,546.5,538.5,542.5,16000
COMP61,2026-02-14,542.0,547.0,539.0,543.0,16000
COMP61,2026-02-15,542.5,547.5,539.5,543.5,16000
COMP61,2026-02-16,543.0,548.0,540.0,544.0,16000
COMP61,2026-02-17,543.5,548.5,540.5,544.5,16000
COMP61,2026-02-18,544.0,549.0,541.0,545.0,16000
COMP61,2026-02-19,544.5,549.5,541.5,545.5,16000
COMP61,2026-02-20,545.0,550.0,542.0,546.0,16000
COMP61,2026-02-21,545.5,550.5,542.5,546.5,16000
COMP61,2026-02-22,546.0,551.0,543.0,547.0,16000
COMP61,2026-02-23,546.5,551.5,543.5,547.5,16000
COMP61,2026-02-24,547.0,552.0,544.0,548.0,16000
COMP61,2026-02-25,547.5,552.5,544.5,548.5,16000
COMP61,2026-02-26,548.0,553.0,545.0,549.0,16000
COMP61,2026-02-27,548.5,553.5,545.5,549.5,16000
COMP61,2026-02-28,549.0,554.0,546.0,550.0,16000
COMP61,2026-03-01,549.5,554.5,546.5,550.5,16000
COMP62,2026-01-01,527.0,532.0,524.0,528.0,16100
COMP62,2026-01-02,527.5,532.5,524.5,528.5,16100
COMP62,2026-01-03,528.0,533.0,525.0,529.0,16100
COMP62,2026-01-04,528.5,533.5,525.5,529.5,16100
COMP62,2026-01-05,529.0,534.0,526.0,530.0,16100
COMP62,2026-01-06,529.5,534.5,526.5,530.5,16100
COMP62,2026-01-07,530.0,535.0,527.0,531.0,16100
COMP62,2026-01-08,530.5,535.5,527.5,531.5,16100
COMP62,2026-01-09,531.0,536.0,528.0,532.0,16100
COMP62,2026-01-10,531.5,536.5,528.5,532.5,16100
COMP62,2026-01-11,532.0,537.0,529.0,533.0,16100
COMP62,2026-01-12,532.5,537.5,529.5,533.5,16100
COMP62,2026-01-13,533.0,538.0,530.0,534.0,16100
COMP62,2026-01-14,533.5,538.5,530.5,534.5,16100
COMP62,2026-01-15,534.0,539.0,531.0,535.0,16100
COMP62,2026-01-16,534.5,539.5,531.5,535.5,16100
COMP62,2026-01-17,535.0,540.0,532.0,536.0,16100
COMP62,2026-01-18,535.5,540.5,532.5,536.5,16100
COMP62,2026-01-19,536.0,541.0,533.0,537.0,16100
COMP62,2026-01-20,536.5,541.5,533.5,537.5,16100
COMP62,2026-01-21,537.0,542.0,534.0,538.0,16100
COMP62,2026-01-22,537.5,542.5,534.5,538.5,16100
COMP62,2026-01-23,538.0,543.0,535.0,539.0,16100
COMP62,2026-01-24,538.5,543.5,535.5,539.5,16100
COMP62,2026-01-25,539.0,544.0,536.0,540.0,16100
COMP62,2026-01-26,539.5,544.5,536.5,540.5,16100
COMP62,2026-01-27,540.0,545.0,537.0,541.0,16100
COMP62,2026-01-28,540.5,545.5,537.5,541.5,16100
COMP62,2026-01-29,541.0,546.0,538.0,542.0,16100
COMP62,2026-01-30,541.5,546.5,538.5,542.5,16100
COMP62,2026-01-31,542.0,547.0,539.0,543.0,16100
COMP62,2026-02-01,542.5,547.5,539.5,543.5,16100
COMP62,2026-02-02,543.0,548.0,540.0,544.0,16100
COMP62,2026-02-03,543.5,548.5,540.5,544.5,16100
COMP62,2026-02-04,544.0,549.0,541.0,545.0,16100
COMP62,2026-02-05,544.5,549.5,541.5,545.5,16100
COMP62,2026-02-06,545.0,550.0,542.0,546.0,16100
COMP62,2026-02-07,545.5,550.5,542.5,546.5,16100
COMP62,2026-02-08,546.0,551.0,543.0,547.0,16100
COMP62,2026-02-09,546.5,551.5,543.5,547.5,16100
COMP62,2026-02-10,547.0,552.0,544.0,548.0,16100
COMP62,2026-02-11,547.5,552.5,544.5,548.5,16100
COMP62,2026-02-12,548.0,553.0,545.0,549.0,16100
COMP62,2026-02-13,548.5,553.5,545.5,549.5,16100
COMP62,2026-02-14,549.0,554.0,546.0,550.0,16100
COMP62,2026-02-15,549.5,554.5,546.5,550.5,16100
COMP62,2026-02-16,550.0,555.0,547.0,551.0,16100
COMP62,2026-02-17,550.5,555.5,547.5,551.5,16100
COMP62,2026-02-18,551.0,556.0,548.0,552.0,16100
COMP62,2026-02-19,551.5,556.5,548.5,552.5,16100
COMP62,2026-02-20,552.0,557.0,549.0,553.0,16100
COMP62,2026-02-21,552.5,557.5,549.5,553.5,16100
COMP62,2026-02-22,553.0,558.0,550.0,554.0,16100
COMP62,2026-02-23,553.5,558.5,550.5,554.5,16100
COMP62,2026-02-24,554.0,559.0,551.0,555.0,16100
COMP62,2026-02-25,554.5,559.5,551.5,555.5,16100
COMP62,2026-02-26,555.0,560.0,552.0,556.0,16100
COMP62,2026-02-27,555.5,560.5,552.5,556.5,16100
COMP62,2026-02-28,556.0,561.0,553.0,557.0,16100
COMP62,2026-03-01,556.5,561.5,553.5,557.5,16100
COMP63,2026-01-01,534.0,539.0,531.0,535.0,16200
COMP63,2026-01-02,534.5,539.5,531.5,535.5,16200
COMP63,2026-01-03,535.0,540.0,532.0,536.0,16200
COMP63,2026-01-04,535.5,540.5,532.5,536.5,16200
COMP63,2026-01-05,536.0,541.0,533.0,537.0,16200
COMP63,2026-01-06,536.5,541.5,533.5,537.5,16200
COMP63,2026-01-07,537.0,542.0,534.0,538.0,16200
COMP63,2026-01-08,537.5,542.5,534.5,538.5,16200
COMP63,2026-01-09,538.0,543.0,535.0,539.0,16200
COMP63,2026-01-10,538.5,543.5,535.5,539.5,16200
COMP63,2026-01-11,539.0,544.0,536.0,540.0,16200
COMP63,2026-01-12,539.5,544.5,536.5,540.5,16200
COMP63,2026-01-13,540.0,545.0,537.0,541.0,16200
COMP63,2026-01-14,540.5,545.5,537.5,541.5,16200
COMP63,2026-01-15,541.0,546.0,538.0,542.0,16200
COMP63,2026-01-16,541.5,546.5,538.5,542.5,16200
COMP63,2026-01-17,542.0,547.0,539.0,543.0,16200
COMP63,2026-01-18,542.5,547.5,539.5,543.5,16200
COMP63,2026-01-19,543.0,548.0,540.0,544.0,16200
COMP63,2026-01-20,543.5,548.5,540.5,544.5,16200
COMP63,2026-01-21,544.0,549.0,541.0,545.0,16200
COMP63,2026-01-22,544.5,549.5,541.5,545.5,16200
COMP63,2026-01-23,545.0,550.0,542.0,546.0,16200
COMP63,2026-01-24,545.5,550.5,542.5,546.5,16200
COMP63,2026-01-25,546.0,551.0,543.0,547.0,16200
COMP63,2026-01-26,546.5,551.5,543.5,547.5,16200
COMP63,2026-01-27,547.0,552.0,544.0,548.0,16200
COMP63,2026-01-28,547.5,552.5,544.5,548.5,16200
COMP63,2026-01-29,548.0,553.0,545.0,549.0,16200
COMP63,2026-01-30,548.5,553.5,545.5,549.5,16200
COMP63,2026-01-31,549.0,554.0,546.0,550.0,16200
COMP63,2026-02-01,549.5,554.5,546.5,550.5,16200
COMP63,2026-02-02,550.0,555.0,547.0,551.0,16200
COMP63,2026-02-03,550.5,555.5,547.5,551.5,16200
COMP63,2026-02-04,551.0,556.0,548.0,552.0,16200
COMP63,2026-02-05,551.5,556.5,548.5,552.5,16200
COMP63,2026-02-06,552.0,557.0,549.0,553.0,16200
COMP63,2026-02-07,552.5,557.5,549.5,553.5,16200
COMP63,2026-02-08,553.0,558.0,550.0,554.0,16200
COMP63,2026-02-09,553.5,558.5,550.5,554.5,16200
COMP63,2026-02-10,554.0,559.0,551.0,555.0,16200
COMP63,2026-02-11,554.5,559.5,551.5,555.5,16200
COMP63,2026-02-12,555.0,560.0,552.0,556.0,16200
COMP63,2026-02-13,555.5,560.5,552.5,556.5,16200
COMP63,2026-02-14,556.0,561.0,553.0,557.0,16200
COMP63,2026-02-15,556.5,561.5,553.5,557.5,16200
COMP63,2026-02-16,557.0,562.0,554.0,558.0,16200
COMP63,2026-02-17,557.5,562.5,554.5,558.5,16200
COMP63,2026-02-18,558.0,563.0,555.0,559.0,16200
COMP63,2026-02-19,558.5,563.5,555.5,559.5,16200
COMP63,2026-02-20,559.0,564.0,556.0,560.0,16200
COMP63,2026-02-21,559.5,564.5,556.5,560.5,16200
COMP63,2026-02-22,560.0,565.0,557.0,561.0,16200
COMP63,2026-02-23,560.5,565.5,557.5,561.5,16200
COMP63,2026-02-24,561.0,566.0,558.0,562.0,16200
COMP63,2026-02-25,561.5,566.5,558.5,562.5,16200
COMP63,2026-02-26,562.0,567.0,559.0,563.0,16200
COMP63,2026-02-27,562.5,567.5,559.5,563.5,16200
COMP63,2026-02-28,563.0,568.0,560.0,564.0,16200
COMP63,2026-03-01,563.5,568.5,560.5,564.5,16200
COMP64,2026-01-01,541.0,546.0,538.0,542.0,16300
COMP64,2026-01-02,541.5,546.5,538.5,542.5,16300
COMP64,2026-01-03,542.0,547.0,539.0,543.0,16300
COMP64,2026-01-04,542.5,547.5,539.5,543.5,16300
COMP64,2026-01-05,543.0,548.0,540.0,544.0,16300
COMP64,2026-01-06,543.5,548.5,540.5,544.5,16300
COMP64,2026-01-07,544.0,549.0,541.0,545.0,16300
COMP64,2026-01-08,544.5,549.5,541.5,545.5,16300
COMP64,2026-01-09,545.0,550.0,542.0,546.0,16300
COMP64,2026-01-10,545.5,550.5,542.5,546.5,16300
COMP64,2026-01-11,546.0,551.0,543.0,547.0,16300
COMP64,2026-01-12,546.5,551.5,543.5,547.5,16300
COMP64,2026-01-13,547.0,552.0,544.0,548.0,16300
COMP64,2026-01-14,547.5,552.5,544.5,548.5,16300
COMP64,2026-01-15,548.0,553.0,545.0,549.0,16300
COMP64,2026-01-16,548.5,553.5,545.5,549.5,16300
COMP64,2026-01-17,549.0,554.0,546.0,550.0,16300
COMP64,2026-01-18,549.5,554.5,546.5,550.5,16300
COMP64,2026-01-19,550.0,555.0,547.0,551.0,16300
COMP64,2026-01-20,550.5,555.5,547.5,551.5,16300
COMP64,2026-01-21,551.0,556.0,548.0,552.0,16300
COMP64,2026-01-22,551.5,556.5,548.5,552.5,16300
COMP64,2026-01-23,552.0,557.0,549.0,553.0,16300
COMP64,2026-01-24,552.5,557.5,549.5,553.5,16300
COMP64,2026-01-25,553.0,558.0,550.0,554.0,16300
COMP64,2026-01-26,553.5,558.5,550.5,554.5,16300
COMP64,2026-01-27,554.0,559.0,551.0,555.0,16300
COMP64,2026-01-28,554.5,559.5,551.5,555.5,16300
COMP64,2026-01-29,555.0,560.0,552.0,556.0,16300
COMP64,2026-01-30,555.5,560.5,552.5,556.5,16300
COMP64,2026-01-31,556.0,561.0,553.0,557.0,16300
COMP64,2026-02-01,556.5,561.5,553.5,557.5,16300
COMP64,2026-02-02,557.0,562.0,554.0,558.0,16300
COMP64,2026-02-03,557.5,562.5,554.5,558.5,16300
COMP64,2026-02-04,558.0,563.0,555.0,559.0,16300
COMP64,2026-02-05,558.5,563.5,555.5,559.5,16300
COMP64,2026-02-06,559.0,564.0,556.0,560.0,16300
COMP64,2026-02-07,559.5,564.5,556.5,560.5,16300
COMP64,2026-02-08,560.0,565.0,557.0,561.0,16300
COMP64,2026-02-09,560.5,565.5,557.5,561.5,16300
COMP64,2026-02-10,561.0,566.0,558.0,562.0,16300
COMP64,2026-02-11,561.5,566.5,558.5,562.5,16300
COMP64,2026-02-12,562.0,567.0,559.0,563.0,16300
COMP64,2026-02-13,562.5,567.5,559.5,563.5,16300
COMP64,2026-02-14,563.0,568.0,560.0,564.0,16300
COMP64,2026-02-15,563.5,568.5,560.5,564.5,16300
COMP64,2026-02-16,564.0,569.0,561.0,565.0,16300
COMP64,2026-02-17,564.5,569.5,561.5,565.5,16300
COMP64,2026-02-18,565.0,570.0,562.0,566.0,16300
COMP64,2026-02-19,565.5,570.5,562.5,566.5,16300
COMP64,2026-02-20,566.0,571.0,563.0,567.0,16300
COMP64,2026-02-21,566.5,571.5,563.5,567.5,16300
COMP64,2026-02-22,567.0,572.0,564.0,568.0,16300
COMP64,2026-02-23,567.5,572.5,564.5,568.5,16300
COMP64,2026-02-24,568.0,573.0,565.0,569.0,16300
COMP64,2026-02-25,568.5,573.5,565.5,569.5,16300
COMP64,2026-02-26,569.0,574.0,566.0,570.0,16300
COMP64,2026-02-27,569.5,574.5,566.5,570.5,16300
COMP64,2026-02-28,570.0,575.0,567.0,571.0,16300
COMP64,2026-03-01,570.5,575.5,567.5,571.5,16300
COMP65,2026-01-01,548.0,553.0,545.0,549.0,16400
COMP65,2026-01-02,548.5,553.5,545.5,549.5,16400
COMP65,2026-01-03,549.0,554.0,546.0,550.0,16400
COMP65,2026-01-04,549.5,554.5,546.5,550.5,16400
COMP65,2026-01-05,550.0,555.0,547.0,551.0,16400
COMP65,2026-01-06,550.5,555.5,547.5,551.5,16400
COMP65,2026-01-07,551.0,556.0,548.0,552.0,16400
COMP65,2026-01-08,551.5,556.5,548.5,552.5,16400
COMP65,2026-01-09,552.0,557.0,549.0,553.0,16400
COMP65,2026-01-10,552.5,557.5,549.5,553.5,16400
COMP65,2026-01-11,553.0,558.0,550.0,554.0,16400
COMP65,2026-01-12,553.5,558.5,550.5,554.5,16400
COMP65,2026-01-13,554.0,559.0,551.0,555.0,16400
COMP65,2026-01-14,554.5,559.5,551.5,555.5,16400
COMP65,2026-01-15,555.0,560.0,552.0,556.0,16400
COMP65,2026-01-16,555.5,560.5,552.5,556.5,16400
COMP65,2026-01-17,556.0,561.0,553.0,557.0,16400
COMP65,2026-01-18,556.5,561.5,553.5,557.5,16400
COMP65,2026-01-19,557.0,562.0,554.0,558.0,16400
COMP65,2026-01-20,557.5,562.5,554.5,558.5,16400
COMP65,2026-01-21,558.0,563.0,555.0,559.0,16400
COMP65,2026-01-22,558.5,563.5,555.5,559.5,16400
COMP65,2026-01-23,559.0,564.0,556.0,560.0,16400
COMP65,2026-01-24,559.5,564.5,556.5,560.5,16400
COMP65,2026-01-25,560.0,565.0,557.0,561.0,16400
COMP65,2026-01-26,560.5,565.5,557.5,561.5,16400
COMP65,2026-01-27,561.0,566.0,558.0,562.0,16400
COMP65,2026-01-28,561.5,566.5,558.5,562.5,16400
COMP65,2026-01-29,562.0,567.0,559.0,563.0,16400
COMP65,2026-01-30,562.5,567.5,559.5,563.5,16400
COMP65,2026-01-31,563.0,568.0,560.0,564.0,16400
COMP65,2026-02-01,563.5,568.5,560.5,564.5,16400
COMP65,2026-02-02,564.0,569.0,561.0,565.0,16400
COMP65,2026-02-03,564.5,569.5,561.5,565.5,16400
COMP65,2026-02-04,565.0,570.0,562.0,566.0,16400
COMP65,2026-02-05,565.5,570.5,562.5,566.5,16400
COMP65,2026-02-06,566.0,571.0,563.0,567.0,16400
COMP65,2026-02-07,566.5,571.5,563.5,567.5,16400
COMP65,2026-02-08,567.0,572.0,564.0,568.0,16400
COMP65,2026-02-09,567.5,572.5,564.5,568.5,16400
COMP65,2026-02-10,568.0,573.0,565.0,569.0,16400
COMP65,2026-02-11,568.5,573.5,565.5,569.5,16400
COMP65,2026-02-12,569.0,574.0,566.0,570.0,16400
COMP65,2026-02-13,569.5,574.5,566.5,570.5,16400
COMP65,2026-02-14,570.0,575.0,567.0,571.0,16400
COMP65,2026-02-15,570.5,575.5,567.5,571.5,16400
COMP65,2026-02-16,571.0,576.0,568.0,572.0,16400
COMP65,2026-02-17,571.5,576.5,568.5,572.5,16400
COMP65,2026-02-18,572.0,577.0,569.0,573.0,16400
COMP65,2026-02-19,572.5,577.5,569.5,573.5,16400
COMP65,2026-02-20,573.0,578.0,570.0,574.0,16400
COMP65,2026-02-21,573.5,578.5,570.5,574.5,16400
COMP65,2026-02-22,574.0,579.0,571.0,575.0,16400
COMP65,2026-02-23,574.5,579.5,571.5,575.5,16400
COMP65,2026-02-24,575.0,580.0,572.0,576.0,16400
COMP65,2026-02-25,575.5,580.5,572.5,576.5,16400
COMP65,2026-02-26,576.0,581.0,573.0,577.0,16400
COMP65,2026-02-27,576.5,581.5,573.5,577.5,16400
COMP65,2026-02-28,577.0,582.0,574.0,578.0,16400
COMP65,2026-03-01,577.5,582.5,574.5,578.5,16400
COMP66,2026-01-01,555.0,560.0,552.0,556.0,16500
